,username,verified,followersCount,rawContent,date,replyCount,retweetCount,likeCount,url,hashtags,game,labels,processed,vader_preprocessing_text,vader_neg,vader_neu,vader_pos,vader_comp,class,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis,final_class
47014,FarhunnisaW,FALSE,41,Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ #role-playing #steam #rpg #BeyondFast #PhantomLiberty #GrowlFM,25/1/2023 17:37,0,0,0.0,https://twitter.com/FarhunnisaW/status/1618301927569387520,"['role', 'steam', 'rpg', 'BeyondFast', 'PhantomLiberty', 'GrowlFM']",Cyberpunk,0.0,"['dddddd', 'play']",adegaaaadegaaaadegaaaadegaaaadegaaa -playing     ,0.0,0.357,0.643,0.2023,1,0.0,0.0,0,0.0
38255,n0tNESSAsarily,FALSE,3900,Ã¢ÂÂGo touch grassÃ¢ÂÂ listen my allergies are insane rn. IÃ¢ÂÂll be playing stardew valley in bed instead.,18/2/2023 17:36,1,0,37.0,https://twitter.com/n0tNESSAsarily/status/1626999186108608512,,Stardew,0.0,"['ago', 'touch', 'grass', 'listen', 'my', 'allergies', 'be', 'insane', 'right', 'now', 'all', 'be', 'play', 'start', 'valley', 'in', 'bed', 'instead']",aC/aago touch grassaC/aa listen my allergies are insane right now. iaC/aall be playing stardew valley in bed instead.,0.132,0.78,0.088,-0.2263,-1,0.7678571428571428,-0.3571428571428571,-1,0.0
808,SchexnayderGame,False,21,New video incoming!!! #HogwartLegacy #imawizard https://t.co/1TjplxrrMk,11/2/2023 9:44,0,0,0.0,https://twitter.com/SchexnayderGame/status/1624343612740837376,"['HogwartLegacy', 'imawizard']",HGL,0.0,"['new', 'video', 'incoming', 'https', 't', 'co', '1tjplxrrmk']",new video incoming!!!   ,0.0,1.0,0.0,0.0,0,0.4545454545454545,0.2663352272727272,1,0.0
46488,ConnorBarr17,FALSE,2,I'm so excited to try out this Kujou Sara cosplay tutorial I found on YouTube! Ã°ÂÂ¥ÂºÃ°ÂÂ¥Âº #Genshnin Impact #ONEPIECE #remcosplay #cyberpunk2077 https://t.co/9AI3Uw5nLj,15/3/2023 4:50,0,0,0.0,https://twitter.com/ConnorBarr17/status/1635865963089510400,"['Genshnin', 'ONEPIECE', 'remcosplay', 'cyberpunk2077']",Cyberpunk,1.0,"['i', 'be', 'so', 'excite', 'to', 'try', 'out', 'this', 'kou', 'sara', 'cosplay', 'tutorial', 'i', 'find', 'on', 'youtube', 'de', 'od', 'o', 'impact', 'https', 't', 'co', '9ai3uw5nl']",i am so excited to try out this kujou sara cosplay tutorial i found on youtube! adegaaY=aoadegaaY=ao  impact    ,0.0,0.834,0.166,0.4561,1,0.75,0.46875,1,1.0
47211,RedClou60124392,FALSE,2,#Gaming #CDProjektRed #Cyberbug2077 #CyberPunk2077 #PS4share Well that seems pointless https://t.co/77lWUjZSAf https://t.co/ndjMoc0i7l,5/9/2021 1:48,0,0,0.0,https://twitter.com/RedClou60124392/status/1434332537623621633,"['Gaming', 'CDProjektRed', 'Cyberbug2077', 'CyberPunk2077', 'PS4share']",Cyberpunk,0.0,"['well', 'that', 'seem', 'pointless', 'https', 't', 'co', '77lwujzsaf', 'https', 't', 'co', 'ndjmoc0i7l']",     well that seems pointless  ,0.0,0.588,0.412,0.2732,1,0.5,-0.25,-1,0.0
231,HogwartsLegacy,True,490274,@GameNChick You certainly did!,13/2/2023 23:42,0,1,10.0,https://twitter.com/HogwartsLegacy/status/1625279275053236224,,HGL,0.0,"['you', 'certainly', 'do']", you certainly did!,0.0,0.426,0.574,0.4003,1,0.5714285714285714,0.2678571428571428,1,0.0
46757,Steve_a_k,FALSE,136,Childhood dream car Ã°ÂÂÂ. #GT7Ã \\ @thegranturismo #PS5 #PS5Share #PSshare #PSBlog #VirtualPhotography #VGPUnite #PhotoMode https://t.co/t5jZk01T3e,12/3/2023 22:35,1,0,4.0,https://twitter.com/Steve_a_k/status/1635046854948970496,"['GT7', 'PS5', 'PS5Share', 'PSshare', 'PSBlog', 'VirtualPhotography', 'VGPUnite', 'PhotoMode']",Cyberpunk,1.0,"['childhood', 'dream', 'car', 'd', 'gt7a', 'https', 't', 'co', 't5jk01t3e']",childhood dream car adegaaa. #gt7a \\         ,0.0,0.714,0.286,0.25,1,0.0,0.0,0,1.0
17486,TheWonPMK,False,461,Prediction #MonsterHunterWorld will walk away with many awards! Not because it's a great game! For the simple fact that the West made it a success! They want to claim the franchise as their own like all those other WesternRPGs. #TheGameAwards,13/11/2018 23:43,0,0,1.0,https://twitter.com/TheWonPMK/status/1062491260076941312,"['MonsterHunterWorld', 'TheGameAwards']",GOW,-1.0,"['prediction', 'will', 'walk', 'away', 'with', 'many', 'award', 'not', 'because', 'it', 'be', 'a', 'great', 'game', 'for', 'the', 'simple', 'fact', 'that', 'the', 'west', 'make', 'it', 'a', 'success', 'they', 'want', 'to', 'claim', 'the', 'franchise', 'as', 'their', 'own', 'like', 'all', 'those', 'other', 'westernrpgs']",prediction  will walk away with many awards! not because it is a great game! for the simple fact that the west made it a success! they want to claim the franchise as their own like all those other westernrpgs. ,0.0,0.674,0.326,0.938,1,0.4831632653061224,0.2535714285714285,1,-1.0
17307,johntoby007,False,1440,This is getting more interesting #GodOfWarRagnarok https://t.co/2A9cpd8S8E,20/7/2022 7:28,0,0,0.0,https://twitter.com/johntoby007/status/1549657552627109889,['GodOfWarRagnarok'],GOW,0.0,"['this', 'be', 'get', 'more', 'interest', 'https', 't', 'co', '2a9cpd8s8e']",this is getting more interesting  ,0.0,0.572,0.428,0.4576,1,0.5,0.5,1,0.0
181,momotschie,False,38,I think I am at the wrong gameÃ¢ÂÂ¦ Nevermind time to refill my Estus-flakon at the bonfire #HogwartLegacy https://t.co/0wtNwUkEOK,11/2/2023 23:12,0,0,0.0,https://twitter.com/momotschie/status/1624546941559271424,['HogwartLegacy'],HGL,0.0,"['i', 'think', 'i', 'be', 'at', 'the', 'wrong', 'game', 'nevermind', 'time', 'to', 'fill', 'my', 'stub', 'flank', 'at', 'the', 'bonfire', 'https', 't', 'co', '0wtnwukeok']",i think i am at the wrong gameaC/aa| nevermind time to refill my estus-flakon at the bonfire  ,0.181,0.819,0.0,-0.4767,-1,0.9,-0.5,-1,0.0
703,arkillovenn,False,16,"The drip #PS5Share, #HogwartsLegacy https://t.co/S4EgJP4PSN",16/2/2023 23:57,0,0,1.0,https://twitter.com/arkillovenn/status/1626370152827863040,"['PS5Share', 'HogwartsLegacy']",HGL,0.0,"['the', 'drip', 'https', 't', 'co', 's4ep4psn']","the drip ,  ",0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
46648,FabledPilgrim,FALSE,65,Magical flying creature. @hellogames @NoMansSky @NMSCord @marty_merrick @BadMrRictus #NoMansSky #NMSDream #ArtisticofSociety #VirtualPhotography #VGPUnite #VPGamers #PhotoMode #svp #scifi #scifiart #TheCapturedCollective #VPEclipse #VPRT #LandofVP #UDLRNMS #TCCInMotion https://t.co/riZM861iN2,8/3/2023 12:13,1,5,36.0,https://twitter.com/FabledPilgrim/status/1633440871424094209,"['NoMansSky', 'NMSDream', 'ArtisticofSociety', 'VirtualPhotography', 'VGPUnite', 'VPGamers', 'PhotoMode', 'svp', 'scifi', 'scifiart', 'TheCapturedCollective', 'VPEclipse', 'VPRT', 'LandofVP', 'UDLRNMS', 'TCCInMotion']",Cyberpunk,0.0,"['magical', 'fly', 'creature', 'https', 't', 'co', 'rim861in2']",magical flying creature.                      ,0.0,1.0,0.0,0.0,0,1.0,0.5,1,0.0
18300,Sch_mit_z,False,329,@photomodepurist @SonySantaMonica @corybarlog ?? Thank you. The pictures with the white background were edited in post-processing.,10/8/2021 8:45,1,0,1.0,https://twitter.com/Sch_mit_z/status/1425015323753865222,[],GOW,-1.0,"['thank', 'you', 'the', 'picture', 'with', 'the', 'white', 'background', 'be', 'edit', 'in', 'post', 'process']",   ?? thank you. the pictures with the white background were edited in post-processing.,0.0,0.808,0.192,0.4329,1,0.0,0.0,0,-1.0
37925,BlauBug,FALSE,192,"@TheDustyLeaves Summer in Mara is a bit heavy on the fetch quest side of things, but its super charming and it def has those laid back Stardew vibes :)",17/2/2023 15:51,0,0,0.0,https://twitter.com/BlauBug/status/1626610312492331009,,Stardew,0.0,"['summer', 'in', 'mara', 'be', 'a', 'bite', 'heavy', 'on', 'the', 'fetch', 'quest', 'side', 'of', 'things', 'but', 'its', 'super', 'charm', 'and', 'it', 'def', 'have', 'those', 'lay', 'back', 'start', 'vibes', 'smiley']"," summer in mara is a bit heavy on the fetch quest side of things, but its super charming and it def has those laid back stardew vibes :)",0.0,0.623,0.377,0.9481,1,0.6333333333333333,0.2666666666666666,1,0.0
37927,torimojori,FALSE,750,Thinking of what long term series to do after Stardew. ItÃ¢ÂÂs gonna be a tough one to choose. https://t.co/BpE9bTfKDu,16/2/2023 19:00,1,0,8.0,https://twitter.com/torimojori/status/1626295458904563722,,Stardew,0.0,"['think', 'of', 'what', 'long', 'term', 'series', 'to', 'do', 'after', 'start', 'its', 'go', 'to', 'be', 'a', 'tough', 'one', 'to', 'choose', 'https', 't', 'co', 'be9btfkdu']",thinking of what long term series to do after stardew. itaC/aas going to be a tough one to choose. ,0.081,0.919,0.0,-0.128,-1,0.6166666666666667,-0.2194444444444444,-1,0.0
46753,CPInFortniteYet,FALSE,17,It is day 165 that Cyberpunk2077 Edgerunner is not in Fortnite. #Cyberpunk2077 #Fortnite #CyberpunkEdgerunners (ON TIME),14/3/2023 12:23,0,1,1.0,https://twitter.com/CPInFortniteYet/status/1635617528020885505,"['Cyberpunk2077', 'Fortnite', 'CyberpunkEdgerunners']",Cyberpunk,0.0,"['it', 'be', 'day', '165', 'that', 'cyberpunk2077', 'edgerunner', 'be', 'not', 'in', 'footnote', 'on', 'time']",it is day 165 that cyberpunk2077 edgerunner is not in fortnite.    (on time),0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
392,XeroVsGames,False,19,When did we become so low in a community that we have to include hate and politics in video games? Play what ever brings you joy....that what made games great. Don't let outer sources keeping you from having fun. #HogwartLegacy #videogames @HogwartsLegacy,11/2/2023 1:46,0,1,1.0,https://twitter.com/XeroVsGames/status/1624223220885757953,"['HogwartLegacy', 'videogames']",HGL,0.0,"['when', 'do', 'we', 'become', 'so', 'low', 'in', 'a', 'community', 'that', 'we', 'have', 'to', 'include', 'hate', 'and', 'politics', 'in', 'video', 'game', 'play', 'what', 'ever', 'bring', 'you', 'joy', 'that', 'what', 'make', 'game', 'great', 'do', 'not', 'let', 'outer', 'source', 'keep', 'you', 'from', 'have', 'fun']",when did we become so low in a community that we have to include hate and politics in video games? play what ever brings you  what made games great. do not let outer sources keeping you from having fun.   ,0.131,0.67,0.199,0.5202,-1,0.5375,0.075,1,0.0
624,PB_jibolba,False,29,My name is no longer Playboi Sizzle its now Deqevious GilstinÃ°ÂÂªÂ #HogwartLegacy,16/2/2023 2:09,0,0,1.0,https://twitter.com/PB_jibolba/status/1626041109360041984,['HogwartLegacy'],HGL,0.0,"['my', 'name', 'be', 'no', 'longer', 'playboy', 'size', 'its', 'now', 'devious', 'gilstinda']",my name is no longer playboi sizzle its now deqevious gilstinadegaaaa ,0.18,0.82,0.0,-0.296,-1,0.0,0.0,0,0.0
38734,LordSchmort,FALSE,337,Agony I love Shane but i also love to see him suffer. #StardewValley #stardewshane https://t.co/7BDezxaNw7,15/2/2023 0:09,1,3,21.0,https://twitter.com/LordSchmort/status/1625648465614184449,"['StardewValley', 'stardewshane']",Stardew,0.0,"['agony', 'i', 'love', 'shane', 'but', 'i', 'also', 'love', 'to', 'see', 'him', 'suffer', 'https', 't', 'co', '7bdezxanw7']",agony i love shane but i also love to see him suffer.   ,0.316,0.285,0.399,0.4118,-1,0.6,0.5,1,0.0
194,zevahc_bb,False,51,LMFAO new character unlocked Ã°ÂÂÂÃ°ÂÂÂ­ yes you can actually find these glasses Ã°ÂÂ¤Â£ #HogwartLegacy https://t.co/XLcJsUzk1W,12/2/2023 16:46,0,0,0.0,https://twitter.com/zevahc_bb/status/1624812239143444480,['HogwartLegacy'],HGL,0.0,"['mfa', 'new', 'character', 'unlock', 'dd', 'yes', 'you', 'can', 'actually', 'find', 'these', 'glass', 'd', 'Px', 'https', 't', 'co', 'xlcjsuzk1w']",lmfao new character unlocked adegaaaadegaaa yes you can actually find these glasses adegaa$?aPS  ,0.0,0.64,0.36,0.7351,1,0.2772727272727273,0.0681818181818181,1,0.0
38684,lindawg,FALSE,18673,whats your favorite stardew valley tip,15/2/2023 19:48,30,1,58.0,https://twitter.com/lindawg/status/1625945232524320773,,Stardew,0.0,"['what', 'be', 'your', 'favorite', 'start', 'valley', 'tip']",what is your favorite stardew valley tip,0.0,0.667,0.333,0.4588,1,1.0,0.5,1,0.0
18097,Glennith2012,False,155,Did not see that win coming #TheGameAwards,13/12/2019 4:39,0,0,0.0,https://twitter.com/Glennith2012/status/1205346440496734211,['TheGameAwards'],GOW,0.0,"['do', 'not', 'see', 'that', 'win', 'come']",did not see that win coming ,0.381,0.619,0.0,-0.4717,-1,0.4,0.8,1,0.0
46873,FaxsFun,FALSE,6,I await the day my husband (Muselk) returns home from war (Fortnite Battle Royale)... #fortnite #Cyberbug2077 #rem,25/12/2020 13:58,0,0,0.0,https://twitter.com/FaxsFun/status/1342469816741896193,"['fortnite', 'Cyberbug2077', 'rem']",Cyberpunk,0.0,"['i', 'await', 'the', 'day', 'my', 'husband', 'museum', 'return', 'home', 'from', 'war', 'footnote', 'battle', 'royale']",i await the day my husband (muselk) returns home from war (fortnite battle royale)...   ,0.363,0.559,0.078,-0.7269,-1,0.0,0.0,0,0.0
38396,seopeachyy,FALSE,13,how can one be so miserable playing stardew valley?...,18/2/2023 20:02,0,0,0.0,https://twitter.com/seopeachyy/status/1627035871860891648,,Stardew,-1.0,"['how', 'can', 'one', 'be', 'so', 'miserable', 'play', 'start', 'valley']",how can one be so miserable playing stardew valley?...,0.312,0.531,0.158,-0.4657,-1,1.0,-1.0,-1,-1.0
18222,Rio_RicoTx,False,322,"@Y517Avila @KristieMewie @HoustonDash @NWSL I'm objective. Love the Dash, but Nairn's goal is #GOW worthy IMO. JVW5 deserves #SOW IMO",14/5/2018 21:19,1,0,0.0,https://twitter.com/Rio_RicoTx/status/996137863329787906,"['GOW', 'SOW']",GOW,-1.0,"['i', 'be', 'objective', 'love', 'the', 'dash', 'but', 'cairn', 's', 'goal', 'be', 'worthy', 'i', 'be', 'go', 'to', 'jv5', 'deserve', 'i', 'be', 'go', 'to']","    i am objective. love the dash, but nairn's goal is  worthy i am going to. jvw5 deserves  i am going to",0.0,0.713,0.287,0.7543,1,0.5666666666666667,0.2777777777777777,1,-1.0
38166,Cobaltia,FALSE,260,Autumn in Stardew Valley is stunning and so is my characterÃ°ÂÂ¥Â° #StardewValley https://t.co/tyqKhTspVM,15/2/2023 0:06,3,1,9.0,https://twitter.com/Cobaltia/status/1625647661205397504,['StardewValley'],Stardew,0.0,"['autumn', 'in', 'start', 'valley', 'be', 'stun', 'and', 'so', 'be', 'my', 'character', 'deg', 'https', 't', 'co', 'tyqkhtspvm']",autumn in stardew valley is stunning and so is my characteradegaaY=adeg  ,0.0,0.794,0.206,0.3818,1,1.0,0.5,1,0.0
17756,Blanjo1,False,102,I finished #GodOfWar on #PS4. 10/10! One of the greatest stories in a game EVER. Thank you @iamchrisjudge @SonySantaMonica @PlayStation . #Boy,4/6/2018 7:45,0,0,1.0,https://twitter.com/Blanjo1/status/1003543137460146176,"['GodOfWar', 'PS4', 'Boy']",GOW,1.0,"['i', 'finish', 'on', '10', '10', 'one', 'of', 'the', 'greatest', 'stories', 'in', 'a', 'game', 'ever', 'thank', 'you']",i finished  on . 10/10! one of the greatest stories in a game ever. thank you    . ,0.0,0.611,0.389,0.7901,1,0.7,0.3,1,1.0
17986,pirate_atomsk,False,88,Sekiro takes the top award. And show's over. #TheGameAwards,13/12/2019 4:42,0,0,0.0,https://twitter.com/pirate_atomsk/status/1205347203855855618,['TheGameAwards'],GOW,-1.0,"['senior', 'take', 'the', 'top', 'award', 'and', 'show', 's', 'over']",sekiro takes the top award. and show's over. ,0.0,0.531,0.469,0.6486,1,0.5,0.5,1,-1.0
236,LegoBuilds,False,215,This drip is fiiiirrrreeeee Ã°ÂÂÂ AND it glows white when I use any spell Ã°ÂÂªÂÃ¢ÂÂ¨ #HogwartLegacy https://t.co/O9OC7L4Sfx,11/2/2023 22:30,0,0,0.0,https://twitter.com/LegoBuilds/status/1624536400048652288,['HogwartLegacy'],HGL,0.0,"['this', 'drip', 'be', 'fiiiirrrreeeee', 'd', 'and', 'it', 'flow', 'white', 'when', 'i', 'use', 'any', 'spell', 'daa', 'https', 't', 'co', 'o9oc7l4sfx']","this drip is fiiiirrrreeeee adegaaa and it glows white when i use any spell adegaaaaaC/aa""  ",0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
748,nazar1328,False,346,"Git Gud, Grace Ã°ÂÂ¥Â±Ã°ÂÂ¥Â± #PS5Share, #HogwartsLegacy https://t.co/Jyq6t9NEIl",16/2/2023 21:38,2,1,5.0,https://twitter.com/nazar1328/status/1626335177629921281,"['PS5Share', 'HogwartsLegacy']",HGL,0.0,"['git', 'gun', 'grace', 'de', 'de', 'https', 't', 'co', 'jq6t9neil']","git gud, grace adegaaY=a+-adegaaY=a+- ,  ",0.0,0.517,0.483,0.4215,1,0.0,0.0,0,0.0
17888,StepbackPapi,False,677,"Wait, did they say anything about The Last of Us part 2??#TheGameAwards",7/12/2018 4:36,0,0,0.0,https://twitter.com/StepbackPapi/status/1070899935778881536,['TheGameAwards'],GOW,0.0,"['wait', 'do', 'they', 'say', 'anything', 'about', 'the', 'last', 'of', 'us', 'part', '2']","wait, did they say anything about the last of us part 2??",0.0,1.0,0.0,0.0,0,0.0666666666666666,0.0,0,0.0
18179,dave_warhammer,False,919,Lmao I think this was the show that killed #TheGameAwards it was absolute trash outside of of #hellblade2 Betting on a sharp decline in viewers &amp; advertisers pulling out for next year What a fucking joke https://t.co/dAyBspu0Rz,10/12/2021 5:06,0,0,0.0,https://twitter.com/dave_warhammer/status/1469171542022045696,"['TheGameAwards', 'hellblade2']",GOW,0.0,"['lmaz', 'i', 'think', 'this', 'be', 'the', 'show', 'that', 'kill', 'it', 'be', 'absolute', 'trash', 'outside', 'of', 'of', 'bet', 'on', 'a', 'sharp', 'decline', 'in', 'viewers', 'amp', 'advertisers', 'pull', 'out', 'for', 'next', 'year', 'what', 'a', 'fuck', 'joke', 'https', 't', 'co', 'daybspu0rz']",lmao i think this was the show that killed  it was absolute trash outside of of  betting on a sharp decline in viewers &amp; advertisers pulling out for next year what a fucking joke ,0.116,0.72,0.164,0.2247,-1,0.5,-0.0178571428571428,-1,0.0
38574,TDSilent,FALSE,96,"Marnie almost never at work, and it's a fucking Monday! #StardewValley #NintendoSwitch https://t.co/xobJlRYClY",13/2/2023 22:39,0,0,1.0,https://twitter.com/TDSilent/status/1625263315441299459,"['StardewValley', 'NintendoSwitch']",Stardew,0.0,"['marine', 'almost', 'never', 'at', 'work', 'and', 'it', 'be', 'a', 'fuck', 'monday', 'https', 't', 'co', 'xobjlrycly']","marnie almost never at work, and it is a fucking monday!   ",0.0,1.0,0.0,0.0,0,0.8,-0.75,-1,0.0
38432,Willow_beee,FALSE,225,Nuzzles #StardewValley #stardewvalleypersona #stardewvalleyalex https://t.co/vu0kbZmUpU,18/2/2023 16:32,0,2,9.0,https://twitter.com/Willow_beee/status/1626983097945452545,"['StardewValley', 'stardewvalleypersona', 'stardewvalleyalex']",Stardew,0.0,"['puzzle', 'https', 't', 'co', 'vu0kbzmupu']",nuzzles    ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
55,theshadfather87,False,1376,Just finished #HogwartsLegacy story. Just wow that was fun as hell. Now onto the side missions that I haven't finished yet.,17/2/2023 16:46,0,0,1.0,https://twitter.com/theshadfather87/status/1626624061601116160,['HogwartsLegacy'],HGL,1.0,"['just', 'finish', 'story', 'just', 'wow', 'that', 'be', 'fun', 'as', 'hell', 'now', 'onto', 'the', 'side', 'missions', 'that', 'i', 'have', 'not', 'finish', 'yet']",just finished  story. just wow that was fun as hell. now onto the side missions that i have not finished yet.,0.16,0.592,0.247,0.3612,-1,0.6,0.2,1,1.0
18335,Laura_Press_Go,False,1218,"Four years ago #GodofWar came out, everything about it was brilliant, the story, the music and the looks just breathtaking. However the main thing I love is how I got to know the amazing God of War community! Thank you @SonySantaMonica team for the incredible work you do! ???? https://t.co/P4GU5xDfTO",20/4/2022 13:15,3,21,383.0,https://twitter.com/Laura_Press_Go/status/1516767605587070977,['GodofWar'],GOW,0.0,"['four', 'years', 'ago', 'come', 'out', 'everything', 'about', 'it', 'be', 'brilliant', 'the', 'story', 'the', 'music', 'and', 'the', 'look', 'just', 'breathtaking', 'however', 'the', 'main', 'thing', 'i', 'love', 'be', 'how', 'i', 'get', 'to', 'know', 'the', 'amaze', 'god', 'of', 'war', 'community', 'thank', 'you', 'team', 'for', 'the', 'incredible', 'work', 'you', 'do', 'https', 't', 'co', 'p4gu5dft']","four years ago  came out, everything about it was brilliant, the story, the music and the looks just breathtaking. however the main thing i love is how i got to know the amazing god of war community! thank you  team for the incredible work you do! ???? ",0.062,0.605,0.333,0.952,-1,0.7888888888888889,0.7194444444444444,1,0.0
18383,MatthewTwihard,False,3778,"@geoffkeighley I really enjoyed #TheGameAwards and you and everyone else who worked so hard to make them happen should be very proud. Also, my favorite part was seeing Rosa Salazar make an appearance.",9/12/2018 22:34,0,0,0.0,https://twitter.com/MatthewTwihard/status/1071895982089101315,['TheGameAwards'],GOW,-1.0,"['i', 'really', 'enjoy', 'and', 'you', 'and', 'everyone', 'else', 'who', 'work', 'so', 'hard', 'to', 'make', 'them', 'happen', 'should', 'be', 'very', 'proud', 'also', 'my', 'favorite', 'part', 'be', 'see', 'rosa', 'salazar', 'make', 'an', 'appearance']"," i really enjoyed  and you and everyone else who worked so hard to make them happen should be very proud. also, my favorite part was seeing rosa salazar make an appearance.",0.049,0.687,0.264,0.845,-1,0.8104166666666667,0.4270833333333333,1,-1.0
